날짜,총거래물량,총거래물량_예측
2021-07-27,592623.0,986890.6
2021-07-28,718993.0,1009987.1
2021-07-29,783450.0,1020244.5
2021-07-30,572271.0,1059062.4
2021-07-31,496823.0,1075293.0
2021-08-01,653127.5,1093994.6
2021-08-02,809432.0,1081439.8
2021-08-03,703031.0,1076307.6
2021-08-04,680446.0,1060282.2
2021-08-05,741126.0,1060816.9
2021-08-06,667715.0,1072764.9
2021-08-07,825799.6666666666,1102434.6
2021-08-08,983884.3333333333,1122799.5
2021-08-09,1141969.0,1122417.0
2021-08-10,270285.0,1125643.6
2021-08-11,816097.0,1108790.1
2021-08-12,960490.0,1103364.6
2021-08-13,792688.0,1104382.2
2021-08-14,651412.0,1109674.4
2021-08-15,662113.0,1104861.6
2021-08-16,672814.0,1094357.9
2021-08-17,1007833.0,1088462.2
2021-08-18,922340.0,1075041.4
2021-08-19,1005452.0,1072526.0
2021-08-20,736827.0,1044928.4
2021-08-21,878077.0,1049829.5
2021-08-22,906381.5,1015558.56
2021-08-23,934686.0,1036421.4
2021-08-24,977329.0,975399.75
2021-08-25,178810.0,983141.94
2021-08-26,805643.0,944466.6
2021-08-27,799708.29,945559.8
2021-08-28,540171.0,926675.4
2021-08-29,675217.0,936436.3
2021-08-30,810263.0,929820.4
2021-08-31,790763.0,938093.4
2021-09-01,895540.0,930136.2
2021-09-02,383530.0,934048.0
2021-09-03,1011559.0,921572.25
2021-09-04,1245366.0,916682.4
2021-09-05,1383738.0,908217.3
2021-09-06,1522110.0,912028.5
2021-09-07,1336296.0,908645.2
2021-09-08,970838.0,902048.94
2021-09-09,1664826.0,893480.25
2021-09-10,1694650.0,891175.75
2021-09-11,1539173.0,899882.5
2021-09-12,1728451.5,946063.1
2021-09-13,1917730.0,964481.9
2021-09-14,1939243.0,1003976.94
2021-09-15,1646221.0,999521.7
2021-09-16,1863706.0,1007959.5
2021-09-17,1797193.0,987946.1
2021-09-18,1353612.0,968616.7
2021-09-19,867160.0,960493.2
2021-09-20,13110.0,952251.8
2021-09-21,413646.75,973545.75
2021-09-22,814183.5,978675.25
2021-09-23,1214720.25,979421.1
2021-09-24,1615257.0,971720.9
2021-09-25,1323073.0,983840.4
2021-09-26,1461689.5,1000307.8
2021-09-27,1600306.0,1023573.8
2021-09-28,1199611.0,1018271.94
2021-09-29,842317.0,1022001.4
2021-09-30,353314.0,1011939.8
2021-10-01,980738.0,1016683.0
2021-10-02,828083.0,1016624.1
2021-10-03,1025963.0,1059928.8
2021-10-04,1223843.0,1107924.0
2021-10-05,1174897.0,1178629.9
2021-10-06,1101639.0,1187048.6
2021-10-07,800209.0,1218314.6
2021-10-08,957461.0,1216664.9
2021-10-09,852669.0,1249810.8
2021-10-10,993656.5,1261942.0
2021-10-11,1134644.0,1286366.2
2021-10-12,884261.0,1274369.6
2021-10-13,979593.0,1275999.1
2021-10-14,1362559.0,1246250.2
2021-10-15,1187437.0,1256940.0
2021-10-16,682103.0,1238460.1
2021-10-17,796328.0,1266351.8
2021-10-18,910553.0,1243650.0
2021-10-19,1024421.0,1253831.8
2021-10-20,892319.0,1214573.9
2021-10-21,1086429.0,1288103.5
2021-10-22,1237327.0,1270614.1
2021-10-23,845217.0,1367334.0
2021-10-24,1076962.5,1356379.4
2021-10-25,1308708.0,1466443.2
2021-10-26,1357689.0,1500472.1
2021-10-27,1305918.0,1626951.6
2021-10-28,1300122.0,1672213.2
2021-10-29,1148780.0,1767252.8
2021-10-30,1156626.0,1784020.4
2021-10-31,1174483.0,1830411.2
2021-11-01,1192340.0,1897627.5
2021-11-02,1397717.0,1957625.4
2021-11-03,1614152.0,2042376.9
2021-11-04,1531576.0,2087426.4
2021-11-05,1223573.0,2158233.0
2021-11-06,2173864.0,2212979.8
2021-11-07,2411819.5,2290560.8
2021-11-08,2649775.0,2330316.2
2021-11-09,1381892.0,2279501.5
2021-11-10,2105249.0,2256382.8
2021-11-11,1827282.0,2167258.0
2021-11-12,1891099.0,2122675.5
2021-11-13,1255942.0,2049602.1
2021-11-14,1476355.0,2007761.0
2021-11-15,1696768.0,2006676.0
2021-11-16,2413547.0,2052572.0
2021-11-17,2179697.0,2074897.6
2021-11-18,2997519.0,2141120.8
2021-11-19,3334393.0,2174748.0
2021-11-20,2814893.0,2229582.8
2021-11-21,3030255.5,2264111.5
2021-11-22,3245618.0,2319820.5
2021-11-23,2005235.0,2359004.5
2021-11-24,1947452.0,2306913.0
2021-11-25,2522662.0,2221823.8
2021-11-26,2099628.0,2134818.0
2021-11-27,2243183.0,2113694.2
2021-11-28,1901716.0,2084044.9
2021-11-29,1560249.0,2119375.8
2021-11-30,1061204.0,2146058.5
2021-12-01,1030076.425,2076982.8
2021-12-02,998948.85,1820851.9
2021-12-03,967821.275,1642481.9
2021-12-04,936693.7,1407133.5
2021-12-05,905566.125,1330983.5
2021-12-06,874438.55,1315387.2
2021-12-07,843310.975,1325686.1
2021-12-08,812183.4,1400895.4
2021-12-09,781055.825,1421510.5
2021-12-10,749928.25,1500692.9
2021-12-11,388920.0,1517378.1
2021-12-12,603346.5625,1583821.8
2021-12-13,817773.125,1596440.6
2021-12-14,531335.0,1617907.4
2021-12-15,480991.125,1528402.4
2021-12-16,432559.0,1519733.1
2021-12-17,607414.5625,1517044.8
2021-12-18,305534.0,1470380.8
2021-12-19,412169.05,1158459.5
2021-12-20,518804.1,918058.9
2021-12-21,593882.5625,734654.3
2021-12-22,839402.0,828829.4
2021-12-23,750793.0,731878.6
2021-12-24,475686.5625,893265.75
2021-12-25,368632.0,798745.2
2021-12-26,266308.78125,782872.75
2021-12-27,163985.5625,528178.75
2021-12-28,229926.0,472769.1
2021-12-29,295001.3375,430298.34
2021-12-30,612925.0,449137.53
2021-12-31,362054.225,430046.53
2022-01-01,413607.4833333333,416178.9
2022-01-02,465160.7416666666,399346.0
2022-01-03,516714.0,390877.44
2022-01-04,385341.3375,400127.72
2022-01-05,411884.0,397398.06
2022-01-06,438179.0,407458.3
2022-01-07,599027.45,405843.88
2022-01-08,462945.0,420461.12
2022-01-09,502468.0,425647.8
2022-01-10,541991.0,444202.1
2022-01-11,419871.0,456897.0
2022-01-12,500892.675,454851.3
2022-01-13,211655.5625,420301.47
2022-01-14,260168.0,394035.38
2022-01-15,125409.0,378133.97
2022-01-16,468837.5625,393472.9
2022-01-17,812266.125,391813.25
2022-01-18,570935.0,403229.56
2022-01-19,511232.0,399432.9
2022-01-20,398916.5625,408564.1
2022-01-21,515053.225,408350.94
2022-01-22,599176.0,417441.9
2022-01-23,794515.78125,414666.47
2022-01-24,989855.5625,421375.6
2022-01-25,654303.0,422951.6
2022-01-26,760815.0,436828.66
2022-01-27,832438.0,442601.6
2022-01-28,540020.3375,463009.4
2022-01-29,304499.0,462955.03
2022-01-30,174435.5,457666.78
2022-01-31,44372.0,443892.66
2022-02-01,183755.25,429844.72
2022-02-02,323138.5,411296.16
2022-02-03,462521.75,406337.66
2022-02-04,601905.0,400984.28
2022-02-05,552029.0,401589.25
2022-02-06,559276.78125,399926.72
2022-02-07,566524.5625,398431.16
2022-02-08,678922.0,407062.44
2022-02-09,499553.0,411818.03
2022-02-10,466592.0,419191.44
2022-02-11,592837.0,416281.25
2022-02-12,495847.0,422460.1
2022-02-13,696556.5,423990.28
2022-02-14,897266.0,429889.25
2022-02-15,607991.0,434543.9
2022-02-16,436047.0,429106.78
2022-02-17,415824.0,416606.66
2022-02-18,128556.0,401971.62
2022-02-19,445327.0,406637.12
2022-02-20,500825.5,405384.94
2022-02-21,556324.0,418176.8
2022-02-22,653249.0,413946.84
2022-02-23,593379.0,432893.12
2022-02-24,499101.0,434265.4
2022-02-25,566880.0,454009.56
2022-02-26,573086.0,454818.03
2022-02-27,631422.0,470685.5
2022-02-28,689758.0,479305.12
2022-03-01,517180.0,495543.34
2022-03-02,395388.0,494724.75
2022-03-03,720320.0,504369.8
2022-03-04,720216.0,503093.28
2022-03-05,444637.0,508288.3
2022-03-06,556213.0,502590.12
2022-03-07,667789.0,505631.2
2022-03-08,521379.0,500818.44
2022-03-09,281884.0,506680.78
2022-03-10,463090.0,493702.16
2022-03-11,511914.0,495800.75
2022-03-12,499015.0,487537.75
2022-03-13,588714.5,491569.7
2022-03-14,678414.0,496338.03
2022-03-15,336084.0,506946.47
2022-03-16,442009.0,523944.56
2022-03-17,411246.0,538204.94
2022-03-18,353155.0,543209.2
2022-03-19,242789.0,541060.25
2022-03-20,493493.0,543146.7
2022-03-21,744197.0,543710.8
2022-03-22,752741.0,551323.7
2022-03-23,590966.0,553093.06
2022-03-24,394501.0,553576.1
2022-03-25,470687.0,553897.8
2022-03-26,246867.0,562320.56
2022-03-27,436328.5,558372.8
2022-03-28,625790.0,555552.5
2022-03-29,473545.0,561316.2
2022-03-30,632709.0,547582.5
2022-03-31,460340.0,554021.3
2022-04-01,578834.0,552297.75
