날짜,지역,배추가격,물가지수,배추 수입량,무가격,공급량
2021-07-09,광주,10200,102.26,0.0,10200,1078710.5
2021-07-10,광주,8490,102.26,0.0,8490,1065144.6
2021-07-11,광주,7854,102.26,0.0,7854,1069263.2
2021-07-12,광주,9250,102.26,0.0,9250,1062396.4
2021-07-13,광주,7250,102.26,0.0,7250,1066913.8
2021-07-14,광주,7120,102.26,0.0,7120,1055739.8
2021-07-15,광주,6250,102.26,0.0,6250,1059725.5
2021-07-16,광주,6250,102.26,0.0,6250,1047649.7
2021-07-17,광주,6636,102.26,0.0,6636,1051051.5
2021-07-18,광주,6181,102.26,0.0,6181,1041213.1
2021-07-19,광주,6250,102.26,0.0,6250,1050923.0
2021-07-20,광주,7250,102.26,0.0,7250,1039810.56
2021-07-21,광주,7120,102.26,0.0,7120,1042656.0
2021-07-22,광주,6250,102.26,0.0,6250,1023360.6
2021-07-23,광주,6250,102.26,0.0,6250,1031126.9
2021-07-24,광주,8045,102.26,0.0,8045,1011633.2
2021-07-25,광주,7727,102.26,0.0,7727,1021933.8
2021-07-26,광주,7250,102.26,0.0,7250,1003521.3
2021-07-27,광주,8250,102.26,0.0,8250,1010499.6
2021-07-28,광주,9250,102.26,0.0,9250,994884.44
2021-07-29,광주,8250,102.26,0.0,8250,1001829.75
2021-07-30,광주,9250,102.26,0.0,9250,984573.9
2021-07-31,광주,10727,102.26,0.0,10727,988214.8
2021-08-01,광주,10636,102.75,0.0,10636,969498.8
2021-08-02,광주,11200,102.75,0.0,11200,965593.75
2021-08-03,광주,12200,102.75,0.0,12200,954850.44
2021-08-04,광주,11200,102.75,0.0,11200,953293.1
2021-08-05,광주,11100,102.75,0.0,11100,941167.56
2021-08-06,광주,11100,102.75,0.0,11100,935393.6
2021-08-07,광주,11672,102.75,0.0,11672,921754.4
2021-08-08,광주,10763,102.75,0.0,10763,917021.25
2021-08-09,광주,10200,102.75,0.0,10200,906699.4
2021-08-10,광주,10200,102.75,0.0,10200,912044.06
2021-08-11,광주,10200,102.75,0.0,10200,902826.06
2021-08-12,광주,9250,102.75,0.0,9250,910205.44
2021-08-13,광주,10200,102.75,0.0,10200,910761.8
2021-08-14,광주,10100,102.75,0.0,10100,915394.25
2021-08-15,광주,8975,102.75,0.0,8975,924321.7
2021-08-16,광주,7850,102.75,0.0,7850,932082.56
2021-08-17,광주,9250,102.75,0.0,9250,941508.1
2021-08-18,광주,10200,102.75,0.0,10200,943068.44
2021-08-19,광주,11200,102.75,0.0,11200,964480.4
2021-08-20,광주,11200,102.75,0.0,11200,967607.75
2021-08-21,광주,9781,102.75,0.0,9781,984506.7
2021-08-22,광주,9509,102.75,0.0,9509,993302.3
2021-08-23,광주,9250,102.75,0.0,9250,1025937.25
2021-08-24,광주,8250,102.75,0.0,8250,1045738.4
2021-08-25,광주,8120,102.75,0.0,8120,1089921.4
2021-08-26,광주,8120,102.75,0.0,8120,1110017.6
2021-08-27,광주,8120,102.75,0.0,8120,1138166.0
2021-08-28,광주,11081,102.75,0.0,11081,1135394.8
2021-08-29,광주,10309,102.75,0.0,10309,1153257.1
2021-08-30,광주,11200,102.75,0.0,11200,1145345.2
2021-08-31,광주,10200,102.75,0.0,10200,1154212.6
2021-09-01,광주,11200,103.17,1.1,11200,1145404.1
2021-09-02,광주,13200,103.17,1.1,13200,1157500.9
2021-09-03,광주,13200,103.17,1.1,13200,1158472.0
2021-09-04,광주,13272,103.17,1.1,13272,1166953.1
2021-09-05,광주,12363,103.17,1.1,12363,1163839.4
2021-09-06,광주,13200,103.17,1.1,13200,1163470.4
2021-09-07,광주,14200,103.17,1.1,14200,1172524.6
2021-09-08,광주,13200,103.17,1.1,13200,1178519.5
2021-09-09,광주,13100,103.17,1.1,13100,1191940.8
2021-09-10,광주,13100,103.17,1.1,13100,1183394.1
2021-09-11,광주,14100,103.17,1.1,14100,1181748.0
2021-09-12,광주,14600,103.17,1.1,14600,1173879.8
2021-09-13,광주,15200,103.17,1.1,15200,1168675.5
2021-09-14,광주,15200,103.17,1.1,15200,1161300.6
2021-09-15,광주,15200,103.17,1.1,15200,1166966.0
2021-09-16,광주,15200,103.17,1.1,15200,1186390.9
2021-09-17,광주,15200,103.17,1.1,15200,1204081.9
2021-09-18,광주,16815,103.17,1.1,16815,1220595.2
2021-09-19,광주,16084,103.17,1.1,16084,1229523.2
2021-09-20,광주,15353,103.17,1.1,15353,1223673.5
2021-09-21,광주,14623,103.17,1.1,14623,1235087.2
2021-09-22,광주,13892,103.17,1.1,13892,1236425.1
2021-09-23,광주,15200,103.17,1.1,15200,1262629.5
2021-09-24,광주,13200,103.17,1.1,13200,1265608.6
2021-09-25,광주,13781,103.17,1.1,13781,1281579.2
2021-09-26,광주,11509,103.17,1.1,11509,1278454.1
2021-09-27,광주,11200,103.17,1.1,11200,1291070.2
2021-09-28,광주,10200,103.17,1.1,10200,1282467.2
2021-09-29,광주,10200,103.17,1.1,10200,1283534.5
2021-09-30,광주,10200,103.17,1.1,10200,1274730.1
2021-10-01,광주,9620,103.35,0.0,9620,1268898.2
2021-10-02,광주,10750,103.35,0.0,10750,1271537.0
2021-10-03,광주,9937,103.35,0.0,9937,1269583.1
2021-10-04,광주,9125,103.35,0.0,9125,1276663.5
2021-10-05,광주,9620,103.35,0.0,9620,1283397.4
2021-10-06,광주,9120,103.35,0.0,9120,1292065.0
2021-10-07,광주,8250,103.35,0.0,8250,1299063.6
2021-10-08,광주,8120,103.35,0.0,8120,1301867.6
2021-10-09,광주,7250,103.35,0.0,7250,1308358.4
2021-10-10,광주,6312,103.35,0.0,6312,1299678.1
2021-10-11,광주,5375,103.35,0.0,5375,1308261.8
2021-10-12,광주,7120,103.35,0.0,7120,1294598.6
2021-10-13,광주,6120,103.35,0.0,6120,1320334.6
2021-10-14,광주,6000,103.35,0.0,6000,1311030.0
2021-10-15,광주,6000,103.35,0.0,6000,1337180.8
2021-10-16,광주,5763,103.35,0.0,5763,1309332.9
2021-10-17,광주,5218,103.35,0.0,5218,1336166.1
2021-10-18,광주,6000,103.35,0.0,6000,1346890.9
2021-10-19,광주,7250,103.35,0.0,7250,1393939.8
2021-10-20,광주,7250,103.35,0.0,7250,1418960.6
2021-10-21,광주,7120,103.35,0.0,7120,1437339.1
2021-10-22,광주,7120,103.35,0.0,7120,1468620.9
2021-10-23,광주,8109,103.35,0.0,8109,1505380.9
2021-10-24,광주,7745,103.35,0.0,7745,1545312.5
2021-10-25,광주,7120,103.35,0.0,7120,1557077.4
2021-10-26,광주,7120,103.35,0.0,7120,1604508.1
2021-10-27,광주,7120,103.35,0.0,7120,1606567.0
2021-10-28,광주,8120,103.35,0.0,8120,1663193.4
2021-10-29,광주,8120,103.35,0.0,8120,1668918.9
2021-10-30,광주,8236,103.35,0.0,8236,1715697.6
2021-10-31,광주,7781,103.35,0.0,7781,1717626.1
2021-11-01,광주,7620,103.87,0.0,7620,1763848.5
2021-11-02,광주,8620,103.87,0.0,8620,1756664.5
2021-11-03,광주,8620,103.87,0.0,8620,1804529.4
2021-11-04,광주,9660,103.87,0.0,9660,1815571.5
2021-11-05,광주,11200,103.87,0.0,11200,1860470.0
2021-11-06,광주,11704,103.87,0.0,11704,1869230.6
2021-11-07,광주,11772,103.87,0.0,11772,1911863.6
2021-11-08,광주,11200,103.87,0.0,11200,1925716.9
2021-11-09,광주,11200,103.87,0.0,11200,1989543.1
2021-11-10,광주,12200,103.87,0.0,12200,2023742.5
2021-11-11,광주,13200,103.87,0.0,13200,2100400.0
2021-11-12,광주,13200,103.87,0.0,13200,2154182.8
2021-11-13,광주,14145,103.87,0.0,14145,2224870.0
2021-11-14,광주,12327,103.87,0.0,12327,2276033.2
2021-11-15,광주,12200,103.87,0.0,12200,2324000.0
2021-11-16,광주,11200,103.87,0.0,11200,2338817.2
2021-11-17,광주,10200,103.87,0.0,10200,2364106.2
2021-11-18,광주,11200,103.87,0.0,11200,2372392.5
2021-11-19,광주,11200,103.87,0.0,11200,2390657.8
2021-11-20,광주,11072,103.87,0.0,11072,2398955.5
2021-11-21,광주,11163,103.87,0.0,11163,2414176.2
2021-11-22,광주,11200,103.87,0.0,11200,2411109.5
2021-11-23,광주,10200,103.87,0.0,10200,2454682.0
2021-11-24,광주,11200,103.87,0.0,11200,2497833.2
2021-11-25,광주,10200,103.87,0.0,10200,2545023.2
2021-11-26,광주,10200,103.87,0.0,10200,2592548.5
2021-11-27,광주,11327,103.87,0.0,11327,2595280.8
2021-11-28,광주,11236,103.87,0.0,11236,2595132.8
2021-11-29,광주,10200,103.87,0.0,10200,2576407.2
2021-11-30,광주,9250,103.87,0.0,9250,2544853.2
2021-12-01,광주,9250,104.04,16.2,9250,2550359.8
2021-12-02,광주,10200,104.04,16.2,10200,2435101.8
2021-12-03,광주,9800,104.04,16.2,9800,2476173.5
2021-12-04,광주,9550,104.04,16.2,9550,2359091.8
2021-12-05,광주,9300,104.04,16.2,9300,2349776.0
2021-12-06,광주,9250,104.04,16.2,9250,2269896.8
2021-12-07,광주,9250,104.04,16.2,9250,2248066.8
2021-12-08,광주,9250,104.04,16.2,9250,2168709.8
2021-12-09,광주,8250,104.04,16.2,8250,2151864.8
2021-12-10,광주,8120,104.04,16.2,8120,2070823.1
2021-12-11,광주,9018,104.04,16.2,9018,2063891.5
2021-12-12,광주,9290,104.04,16.2,9290,1982347.6
2021-12-13,광주,8620,104.04,16.2,8620,1995789.1
2021-12-14,광주,8620,104.04,16.2,8620,1936811.2
2021-12-15,광주,8620,104.04,16.2,8620,1911957.9
2021-12-16,광주,8620,104.04,16.2,8620,1858962.5
2021-12-17,광주,8000,104.04,16.2,8000,1803605.6
2021-12-18,광주,8427,104.04,16.2,8427,1700313.4
2021-12-19,광주,8836,104.04,16.2,8836,1562355.0
2021-12-20,광주,9250,104.04,16.2,9250,1346407.5
2021-12-21,광주,8250,104.04,16.2,8250,1253456.8
2021-12-22,광주,8250,104.04,16.2,8250,1197864.8
2021-12-23,광주,8250,104.04,16.2,8250,1176961.1
2021-12-24,광주,8120,104.04,16.2,8120,1116714.5
2021-12-25,광주,8713,104.04,16.2,8713,1097048.1
2021-12-26,광주,9918,104.04,16.2,9918,991511.3
2021-12-27,광주,9120,104.04,16.2,9120,932292.4
2021-12-28,광주,8120,104.04,16.2,8120,825939.44
2021-12-29,광주,9120,104.04,16.2,9120,801666.44
2021-12-30,광주,9120,104.04,16.2,9120,775787.5
2021-12-31,광주,9120,104.04,16.2,9120,757438.3
2022-01-01,광주,9809,104.85,0.2,9809,728575.44
2022-01-02,광주,9945,104.85,0.2,9945,717908.25
2022-01-03,광주,10200,104.85,0.2,10200,703082.94
2022-01-04,광주,9250,104.85,0.2,9250,714594.5
2022-01-05,광주,9250,104.85,0.2,9250,714385.8
2022-01-06,광주,8120,104.85,0.2,8120,719850.4
2022-01-07,광주,8120,104.85,0.2,8120,715530.56
2022-01-08,광주,9618,104.85,0.2,9618,715659.2
2022-01-09,광주,8890,104.85,0.2,8890,709281.56
2022-01-10,광주,8120,104.85,0.2,8120,712305.8
2022-01-11,광주,9120,104.85,0.2,9120,707640.7
2022-01-12,광주,8120,104.85,0.2,8120,685882.7
2022-01-13,광주,9120,104.85,0.2,9120,661393.1
2022-01-14,광주,8620,104.85,0.2,8620,642662.9
2022-01-15,광주,9127,104.85,0.2,9127,632840.1
2022-01-16,광주,9036,104.85,0.2,9036,641972.1
2022-01-17,광주,9250,104.85,0.2,9250,655330.56
2022-01-18,광주,9120,104.85,0.2,9120,662819.56
2022-01-19,광주,9120,104.85,0.2,9120,655952.8
2022-01-20,광주,9120,104.85,0.2,9120,662039.7
2022-01-21,광주,9120,104.85,0.2,9120,654010.06
2022-01-22,광주,9527,104.85,0.2,9527,666779.8
2022-01-23,광주,9436,104.85,0.2,9436,670818.75
2022-01-24,광주,9120,104.85,0.2,9120,695063.44
2022-01-25,광주,8120,104.85,0.2,8120,690910.7
2022-01-26,광주,8120,104.85,0.2,8120,703637.25
2022-01-27,광주,8000,104.85,0.2,8000,697030.2
2022-01-28,광주,8000,104.85,0.2,8000,707343.0
2022-01-29,광주,8292,104.85,0.2,8292,701809.2
2022-01-30,광주,8407,104.85,0.2,8407,705971.06
2022-01-31,광주,8523,104.85,0.2,8523,689658.56
2022-02-01,광주,8638,105.42,0.0,8638,685023.8
2022-02-02,광주,8753,105.42,0.0,8753,660552.1
2022-02-03,광주,7620,105.42,0.0,7620,646150.6
2022-02-04,광주,7620,105.42,0.0,7620,642558.1
2022-02-05,광주,8490,105.42,0.0,8490,648939.25
2022-02-06,광주,8854,105.42,0.0,8854,634339.7
2022-02-07,광주,8120,105.42,0.0,8120,631785.75
2022-02-08,광주,8120,105.42,0.0,8120,628220.3
2022-02-09,광주,9120,105.42,0.0,9120,645994.56
2022-02-10,광주,8620,105.42,0.0,8620,654724.94
2022-02-11,광주,9250,105.42,0.0,9250,677395.94
2022-02-12,광주,9345,105.42,0.0,9345,679596.44
2022-02-13,광주,9527,105.42,0.0,9527,692159.25
2022-02-14,광주,9620,105.42,0.0,9620,692868.1
2022-02-15,광주,9120,105.42,0.0,9120,695740.06
2022-02-16,광주,9620,105.42,0.0,9620,688695.25
2022-02-17,광주,9620,105.42,0.0,9620,665651.25
2022-02-18,광주,9120,105.42,0.0,9120,656388.25
2022-02-19,광주,9318,105.42,0.0,9318,647318.44
2022-02-20,광주,9090,105.42,0.0,9090,649925.75
2022-02-21,광주,9000,105.42,0.0,9000,635122.9
2022-02-22,광주,9000,105.42,0.0,9000,644076.4
2022-02-23,광주,9000,105.42,0.0,9000,637437.3
2022-02-24,광주,9000,105.42,0.0,9000,649085.06
2022-02-25,광주,8250,105.42,0.0,8250,654819.8
2022-02-26,광주,8536,105.42,0.0,8536,665161.06
2022-02-27,광주,8581,105.42,0.0,8581,678846.1
2022-02-28,광주,8120,105.42,0.0,8120,682128.9
2022-03-01,광주,9433,106.1,0.0,9433,704460.0
2022-03-02,광주,9120,106.1,0.0,9120,709283.94
2022-03-03,광주,9120,106.1,0.0,9120,711739.4
2022-03-04,광주,9120,106.1,0.0,9120,723714.94
2022-03-05,광주,9490,106.1,0.0,9490,727592.44
2022-03-06,광주,9854,106.1,0.0,9854,719389.06
2022-03-07,광주,9120,106.1,0.0,9120,728154.5
2022-03-08,광주,9120,106.1,0.0,9120,721669.25
2022-03-09,광주,9600,106.1,0.0,9600,740274.94
2022-03-10,광주,9120,106.1,0.0,9120,740822.3
2022-03-11,광주,9120,106.1,0.0,9120,748780.06
2022-03-12,광주,10481,106.1,0.0,10481,742269.25
2022-03-13,광주,9709,106.1,0.0,9709,747323.5
2022-03-14,광주,10200,106.1,0.0,10200,735172.2
2022-03-15,광주,9250,106.1,0.0,9250,733513.2
2022-03-16,광주,10200,106.1,0.0,10200,724824.3
2022-03-17,광주,10200,106.1,0.0,10200,725226.25
2022-03-18,광주,10200,106.1,0.0,10200,711592.56
2022-03-19,광주,11463,106.1,0.0,11463,707281.6
2022-03-20,광주,11418,106.1,0.0,11418,694957.8
2022-03-21,광주,11200,106.1,0.0,11200,703648.6
2022-03-22,광주,11200,106.1,0.0,11200,699670.1
2022-03-23,광주,10200,106.1,0.0,10200,699302.7
2022-03-24,광주,10200,106.1,0.0,10200,692784.06
2022-03-25,광주,10200,106.1,0.0,10200,689879.25
2022-03-26,광주,11536,106.1,0.0,11536,686871.44
2022-03-27,광주,11581,106.1,0.0,11581,682105.7
2022-03-28,광주,11200,106.1,0.0,11200,678114.9
2022-03-29,광주,11200,106.1,0.0,11200,685927.3
2022-03-30,광주,11200,106.1,0.0,11200,683045.5
2022-03-31,광주,11200,106.1,0.0,11200,681470.94
2022-04-01,광주,11200,106.83,0.0,11200,671116.4
2022-04-02,광주,12236,106.83,0.0,12236,668673.3
2022-04-03,광주,11781,106.83,0.0,11781,663586.2
2022-04-04,광주,11200,106.83,0.0,11200,665190.1
2022-04-05,광주,13200,106.83,0.0,13200,661858.3
2022-04-06,광주,12200,106.83,0.0,12200,658743.75
2022-04-07,광주,12200,106.83,0.0,12200,655439.5
2022-04-08,광주,12200,106.83,0.0,12200,654160.06
2022-04-09,광주,11381,106.83,0.0,11381,653565.56
2022-04-10,광주,11109,106.83,0.0,11109,655248.75
2022-04-11,광주,12200,106.83,0.0,12200,654744.1
2022-04-12,광주,12200,106.83,0.0,12200,659748.6
2022-04-13,광주,11200,106.83,0.0,11200,662959.56
2022-04-14,광주,12200,106.83,0.0,12200,669153.0
2022-04-15,광주,10200,106.83,0.0,10200,669934.94
2022-04-16,광주,12381,106.83,0.0,12381,687084.8
2022-04-17,광주,12109,106.83,0.0,12109,689641.44
2022-04-18,광주,11200,106.83,0.0,11200,702659.3
2022-04-19,광주,11200,106.83,0.0,11200,690185.7
2022-04-20,광주,12200,106.83,0.0,12200,699605.25
2022-04-21,광주,12200,106.83,0.0,12200,687574.9
2022-04-22,광주,12200,106.83,0.0,12200,691097.3
2022-04-23,광주,12381,106.83,0.0,12381,694710.0
2022-04-24,광주,12109,106.83,0.0,12109,710464.75
2022-04-25,광주,11200,106.83,0.0,11200,720896.6
2022-04-26,광주,12200,106.83,0.0,12200,732672.94
2022-04-27,광주,12200,106.83,0.0,12200,729372.06
2022-04-28,광주,11200,106.83,0.0,11200,741378.2
2022-04-29,광주,11000,106.83,0.0,11000,750109.94
2022-04-30,광주,4363,106.83,0.0,4363,750031.5
2022-05-01,광주,9818,107.5,0.0,9818,761221.25
2022-05-02,광주,12200,107.5,0.0,12200,773207.44
2022-05-03,광주,11200,107.5,0.0,11200,781778.7
2022-05-04,광주,11200,107.5,0.0,11200,794989.0
2022-05-05,광주,8800,107.5,0.0,8800,805685.9
2022-05-06,광주,11200,107.5,0.0,11200,815784.4
2022-05-07,광주,10451,107.5,0.0,10451,825941.4
2022-05-08,광주,11129,107.5,0.0,11129,835401.6
2022-05-09,광주,10700,107.5,0.0,10700,841710.75
2022-05-10,광주,10725,107.5,0.0,10725,859703.7
2022-05-11,광주,11225,107.5,0.0,11225,862334.4
2022-05-12,광주,11225,107.5,0.0,11225,867449.6
2022-05-13,광주,10725,107.5,0.0,10725,870877.3
2022-05-14,광주,9218,107.5,0.0,9218,870059.2
2022-05-15,광주,10490,107.5,0.0,10490,889944.06
2022-05-16,광주,11225,107.5,0.0,11225,902233.8
2022-05-17,광주,9250,107.5,0.0,9250,921031.94
2022-05-18,광주,9250,107.5,0.0,9250,931728.75
2022-05-19,광주,10200,107.5,0.0,10200,945870.9
2022-05-20,광주,10200,107.5,0.0,10200,954141.3
2022-05-21,광주,10127,107.5,0.0,10127,957182.06
2022-05-22,광주,10036,107.5,0.0,10036,967214.3
2022-05-23,광주,10200,107.5,0.0,10200,987936.44
2022-05-24,광주,10200,107.5,0.0,10200,1004905.06
2022-05-25,광주,9250,107.5,0.0,9250,1025087.56
2022-05-26,광주,9120,107.5,0.0,9120,1033214.94
2022-05-27,광주,9120,107.5,0.0,9120,1036205.25
2022-05-28,광주,9636,107.5,0.0,9636,1052999.5
2022-05-29,광주,9181,107.5,0.0,9181,1055589.9
2022-05-30,광주,9120,107.5,0.0,9120,1068180.8
2022-05-31,광주,11200,107.5,0.0,11200,1064838.2
2022-06-01,광주,10333,108.21,0.0,10333,1085463.8
2022-06-02,광주,11200,108.21,0.0,11200,1074287.8
2022-06-03,광주,11200,108.21,0.0,11200,1081638.8
2022-06-04,광주,11300,108.21,0.0,11300,1081487.8
2022-06-05,광주,10925,108.21,0.0,10925,1088602.8
2022-06-06,광주,10550,108.21,0.0,10550,1094370.4
2022-06-07,광주,9750,108.21,0.0,9750,1108323.4
2022-06-08,광주,9750,108.21,0.0,9750,1124056.2
2022-06-09,광주,9750,108.21,0.0,9750,1116232.5
2022-06-10,광주,10000,108.21,0.0,10000,1128435.0
2022-06-11,광주,10218,108.21,0.0,10218,1117711.8
2022-06-12,광주,9490,108.21,0.0,9490,1128269.0
2022-06-13,광주,8750,108.21,0.0,8750,1126469.8
2022-06-14,광주,9750,108.21,0.0,9750,1141523.2
2022-06-15,광주,9750,108.21,0.0,9750,1149663.5
2022-06-16,광주,9750,108.21,0.0,9750,1159802.2
2022-06-17,광주,9750,108.21,0.0,9750,1167121.2
2022-06-18,광주,9472,108.21,0.0,9472,1161654.9
2022-06-19,광주,9563,108.21,0.0,9563,1162579.5
2022-06-20,광주,10700,108.21,0.0,10700,1156179.2
2022-06-21,광주,10700,108.21,0.0,10700,1160696.1
2022-06-22,광주,10700,108.21,0.0,10700,1148211.8
2022-06-23,광주,10700,108.21,0.0,10700,1151312.5
2022-06-24,광주,10700,108.21,0.0,10700,1135061.5
2022-06-25,광주,10872,108.21,0.0,10872,1157072.8
2022-06-26,광주,9963,108.21,0.0,9963,1177702.5
2022-06-27,광주,9750,108.21,0.0,9750,1183810.4
2022-06-28,광주,9750,108.21,0.0,9750,1206995.4
2022-06-29,광주,9750,108.21,0.0,9750,1237685.8
2022-06-30,광주,11700,108.21,0.0,11700,1275372.9
2022-07-01,광주,12700,108.73,74.0,12700,1305482.9
2022-07-02,광주,14854,108.73,74.0,14854,1317354.9
2022-07-03,광주,11672,108.73,74.0,11672,1305998.0
2022-07-04,광주,13700,108.73,74.0,13700,1297162.2
2022-07-05,광주,12700,108.73,74.0,12700,1279713.2
2022-07-06,광주,11700,108.73,74.0,11700,1264984.8
2022-07-07,광주,12700,108.73,74.0,12700,1247024.5
2022-07-08,광주,11700,108.73,74.0,11700,1227648.1
2022-07-09,광주,12472,108.73,74.0,12472,1212685.8
2022-07-10,광주,12563,108.73,74.0,12563,1204345.4
2022-07-11,광주,12700,108.73,74.0,12700,1178578.0
2022-07-12,광주,13700,108.73,74.0,13700,1161728.2
2022-07-13,광주,14700,108.73,74.0,14700,1137078.4
2022-07-14,광주,15700,108.73,74.0,15700,1126194.9
2022-07-15,광주,15700,108.73,74.0,15700,1113796.5
2022-07-16,광주,19672,108.73,74.0,19672,1105823.9
2022-07-17,광주,19763,108.73,74.0,19763,1089760.1
2022-07-18,광주,17700,108.73,74.0,17700,1086032.0
2022-07-19,광주,18700,108.73,74.0,18700,1071614.2
2022-07-20,광주,20700,108.73,74.0,20700,1066031.4
2022-07-21,광주,19700,108.73,74.0,19700,1050088.0
2022-07-22,광주,22700,108.73,74.0,22700,1044691.0
2022-07-23,광주,22527,108.73,74.0,22527,1043863.94
2022-07-24,광주,23436,108.73,74.0,23436,1039682.06
2022-07-25,광주,23700,108.73,74.0,23700,1040945.8
2022-07-26,광주,26700,108.73,74.0,26700,1032019.25
2022-07-27,광주,24000,108.73,74.0,24000,1027833.75
2022-07-28,광주,22700,108.73,74.0,22700,1014999.7
2022-07-29,광주,22700,108.73,74.0,22700,1018278.5
2022-07-30,광주,22454,108.73,74.0,22454,1006151.75
2022-07-31,광주,21272,108.73,74.0,21272,1003040.2
2022-08-01,광주,21700,108.63,781.7,21700,996166.3
2022-08-02,광주,19000,108.63,781.7,19000,1016888.1
2022-08-03,광주,20000,108.63,781.7,20000,1020237.56
2022-08-04,광주,18700,108.63,781.7,18700,1041626.8
2022-08-05,광주,17700,108.63,781.7,17700,1034566.75
2022-08-06,광주,23209,108.63,781.7,23209,1038158.94
2022-08-07,광주,20345,108.63,781.7,20345,1027956.44
2022-08-08,광주,18700,108.63,781.7,18700,1033033.44
2022-08-09,광주,17700,108.63,781.7,17700,1024571.5
2022-08-10,광주,20700,108.63,781.7,20700,1045529.3
2022-08-11,광주,18000,108.63,781.7,18000,1048065.8
2022-08-12,광주,17000,108.63,781.7,17000,1064107.5
2022-08-13,광주,19800,108.63,781.7,19800,1055287.8
2022-08-14,광주,18300,108.63,781.7,18300,1057051.5
2022-08-15,광주,16800,108.63,781.7,16800,1044456.25
2022-08-16,광주,16000,108.63,781.7,16000,1058933.8
2022-08-17,광주,18000,108.63,781.7,18000,1058571.2
2022-08-18,광주,15700,108.63,781.7,15700,1076271.5
2022-08-19,광주,17000,108.63,781.7,17000,1068694.8
2022-08-20,광주,17036,108.63,781.7,17036,1070306.5
2022-08-21,광주,16581,108.63,781.7,16581,1064836.6
2022-08-22,광주,16000,108.63,781.7,16000,1071324.9
